PARAM,HORIZON,LANES,MARGIN,NUM_VEHICLES,PARK_CAP_MULT,AIR_SPEED,MAX_ENDURANCE,OPERATIONAL_CAP,TAT,NETWORKS,WEATHER_SCEN,WEATHER_CUTOFF,FIXED_DIR,DEM_MIN_VERT,DEMAND_ALPHA,TIME_DISC,NUM_ROUTES,PP_ALGO,TPR,KNN,PRED_TYPE,SEEDS,TIME_LIMIT,OPT_GAP
358,180,2,3.0,9,2.0,100.0,90,1,5,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
359,180,2,5.0,9,2.0,100.0,90,1,5,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
360,180,2,10.0,9,2.0,100.0,90,1,5,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
361,180,2,3.0,3,2.0,100.0,90,1,15,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
362,180,2,5.0,3,2.0,100.0,90,1,15,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
363,180,2,10.0,3,2.0,100.0,90,1,15,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
364,180,2,3.0,5,2.0,100.0,90,1,15,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
365,180,2,5.0,5,2.0,100.0,90,1,15,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
366,180,2,10.0,5,2.0,100.0,90,1,15,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
367,180,2,3.0,9,2.0,100.0,90,1,15,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
368,180,2,5.0,9,2.0,100.0,90,1,15,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
369,180,2,10.0,9,2.0,100.0,90,1,15,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
370,180,2,3.0,3,2.0,100.0,90,1,30,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
371,180,2,5.0,3,2.0,100.0,90,1,30,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
372,180,2,10.0,3,2.0,100.0,90,1,30,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
373,180,2,3.0,5,2.0,100.0,90,1,30,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
374,180,2,5.0,5,2.0,100.0,90,1,30,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
375,180,2,10.0,5,2.0,100.0,90,1,30,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
376,180,2,3.0,9,2.0,100.0,90,1,30,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
377,180,2,5.0,9,2.0,100.0,90,1,30,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
378,180,2,10.0,9,2.0,100.0,90,1,30,Direct_Network,0,0,0,10.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,1800,0.01
